place_id,title,rating,reviews,price,categories,link
wEYj3B_EH6JS6DbfmZQudw,Twenty Seven Steps,4.8,48,$$,Modern European,https://www.yelp.com/biz/twenty-seven-steps-christchurch?osq=Restaurant
twenty-seven-steps-christchurch,Twenty Seven Steps,4.8,48,$$,Modern European,https://www.yelp.com/biz/twenty-seven-steps-christchurch?osq=Restaurant
5ZOai8-HCajxJ4gnjqsAdw,OGB,4.9,9,,"Bars, New Zealand",https://www.yelp.com/biz/ogb-christchurch?osq=Restaurant
ogb-christchurch,OGB,4.9,9,,"Bars, New Zealand",https://www.yelp.com/biz/ogb-christchurch?osq=Restaurant
iL_451H-5M9tmaAsFqKZrw,Orange House,5.0,2,,Chinese,https://www.yelp.com/biz/orange-house-christchurch?osq=Restaurant
orange-house-christchurch,Orange House,5.0,2,,Chinese,https://www.yelp.com/biz/orange-house-christchurch?osq=Restaurant
FisqIWxJhevSzft-Vt1LLg,The Camden Restaurant & Bar,5.0,1,,"New Zealand, Bars",https://www.yelp.com/biz/the-camden-restaurant-and-bar-christchurch?osq=Restaurant
the-camden-restaurant-and-bar-christchurch,The Camden Restaurant & Bar,5.0,1,,"New Zealand, Bars",https://www.yelp.com/biz/the-camden-restaurant-and-bar-christchurch?osq=Restaurant
Busy8uaGSr4xVTDK64KCcg,5th Street,5.0,6,,"Wine Bars, Tapas/Small Plates, Cocktail Bars",https://www.yelp.com/biz/5th-street-christchurch?osq=Restaurant
5th-street-christchurch,5th Street,5.0,6,,"Wine Bars, Tapas/Small Plates, Cocktail Bars",https://www.yelp.com/biz/5th-street-christchurch?osq=Restaurant
Vzr1B2n54dN6w54sPCy27w,Unknown Chapter,4.9,13,$$,"Coffee Roasteries, Breakfast & Brunch",https://www.yelp.com/biz/unknown-chapter-christchurch?osq=Restaurant
unknown-chapter-christchurch,Unknown Chapter,4.9,13,$$,"Coffee Roasteries, Breakfast & Brunch",https://www.yelp.com/biz/unknown-chapter-christchurch?osq=Restaurant
qEK1gK9VXEG7H3b4EzDDiQ,King of Snake,4.0,48,$$$,"Asian Fusion, Cocktail Bars, Thai",https://www.yelp.com/biz/king-of-snake-christchurch?osq=Restaurant
king-of-snake-christchurch,King of Snake,4.0,48,$$$,"Asian Fusion, Cocktail Bars, Thai",https://www.yelp.com/biz/king-of-snake-christchurch?osq=Restaurant
I9vSaV6bo5Ip-Bzgrbs42g,Fiddlesticks,4.0,35,$$$,"Bistros, Gastropubs",https://www.yelp.com/biz/fiddlesticks-christchurch?osq=Restaurant
fiddlesticks-christchurch,Fiddlesticks,4.0,35,$$$,"Bistros, Gastropubs",https://www.yelp.com/biz/fiddlesticks-christchurch?osq=Restaurant
WgfACURjETOulUOI_h2N5w,Midnight Shanghai,5.0,1,,"Dim Sum, Karaoke, Tapas/Small Plates",https://www.yelp.com/biz/midnight-shanghai-christchurch?osq=Restaurant
midnight-shanghai-christchurch,Midnight Shanghai,5.0,1,,"Dim Sum, Karaoke, Tapas/Small Plates",https://www.yelp.com/biz/midnight-shanghai-christchurch?osq=Restaurant
YSvV17m2ITiGolqEg8Iq1w,Francesca’s Italian Kitchen,4.6,20,,"Pizza, Italian",https://www.yelp.com/biz/francescas-italian-kitchen-christchurch?osq=Restaurant
francescas-italian-kitchen-christchurch,Francesca’s Italian Kitchen,4.6,20,,"Pizza, Italian",https://www.yelp.com/biz/francescas-italian-kitchen-christchurch?osq=Restaurant
asIl2NNXPqg94JjC_Oyilg,Base Woodfired Pizza,4.9,16,$,Pizza,https://www.yelp.com/biz/base-woodfired-pizza-christchurch?osq=Restaurant
base-woodfired-pizza-christchurch,Base Woodfired Pizza,4.9,16,$,Pizza,https://www.yelp.com/biz/base-woodfired-pizza-christchurch?osq=Restaurant
LPNXJDIG5d3rwXnc1dUYOQ,King of Charcoal,5.0,1,,"Mediterranean, Salad, Burgers",https://www.yelp.com/biz/king-of-charcoal-christchurch?osq=Restaurant
king-of-charcoal-christchurch,King of Charcoal,5.0,1,,"Mediterranean, Salad, Burgers",https://www.yelp.com/biz/king-of-charcoal-christchurch?osq=Restaurant
YGzYS8QRzAHHKnFsoPQtKg,Pedro’s House of Lamb,4.6,21,$$,"Food Trucks, Spanish",https://www.yelp.com/biz/pedros-house-of-lamb-merivale?osq=Restaurant
pedros-house-of-lamb-merivale,Pedro’s House of Lamb,4.6,21,$$,"Food Trucks, Spanish",https://www.yelp.com/biz/pedros-house-of-lamb-merivale?osq=Restaurant
ufJfysAtp0b2QoEFxJP-mg,Curators House Restaurant,4.4,17,$$$$,Restaurants,https://www.yelp.com/biz/curators-house-restaurant-christchurch?osq=Restaurant
curators-house-restaurant-christchurch,Curators House Restaurant,4.4,17,$$$$,Restaurants,https://www.yelp.com/biz/curators-house-restaurant-christchurch?osq=Restaurant
Qio1rgLEilTZ4gjkepQhMw,Little High Eatery,4.3,16,,Noodles,https://www.yelp.com/biz/little-high-eatery-christchurch?osq=Restaurant
little-high-eatery-christchurch,Little High Eatery,4.3,16,,Noodles,https://www.yelp.com/biz/little-high-eatery-christchurch?osq=Restaurant
CcVECN_QhQ1qrKYwcAWlwA,Table of Munchies,5.0,1,,"Chinese, Japanese, Tapas/Small Plates",https://www.yelp.com/biz/table-of-munchies-christchurch?osq=Restaurant
table-of-munchies-christchurch,Table of Munchies,5.0,1,,"Chinese, Japanese, Tapas/Small Plates",https://www.yelp.com/biz/table-of-munchies-christchurch?osq=Restaurant
vwJVdHo5JT633fRbzN9BpA,Morrell & Co,4.4,5,$$,"Bars, New Zealand",https://www.yelp.com/biz/morrell-and-co-christchurch?osq=Restaurant
morrell-and-co-christchurch,Morrell & Co,4.4,5,$$,"Bars, New Zealand",https://www.yelp.com/biz/morrell-and-co-christchurch?osq=Restaurant
eO9nBCnuGRbmgqH-BsO6zQ,Bloody Mary’s,4.2,16,,"Bars, Steakhouses",https://www.yelp.com/biz/bloody-marys-christchurch?osq=Restaurant
bloody-marys-christchurch,Bloody Mary’s,4.2,16,,"Bars, Steakhouses",https://www.yelp.com/biz/bloody-marys-christchurch?osq=Restaurant
VWaIKdFB-Y0wfNn0EyLk3g,Rogues of Rotherham,5.0,1,,"Pizza, Breakfast & Brunch",https://www.yelp.com/biz/rogues-of-rotherham-christchurch?osq=Restaurant
rogues-of-rotherham-christchurch,Rogues of Rotherham,5.0,1,,"Pizza, Breakfast & Brunch",https://www.yelp.com/biz/rogues-of-rotherham-christchurch?osq=Restaurant
BSHdYzRKE3G-rcoxu2Xdeg,Orleans,4.0,20,$,"Bars, Cajun/Creole",https://www.yelp.com/biz/orleans-christchurch?osq=Restaurant
orleans-christchurch,Orleans,4.0,20,$,"Bars, Cajun/Creole",https://www.yelp.com/biz/orleans-christchurch?osq=Restaurant
Gef6Rxh6IVyFxI7sAE_jyQ,The Twisted Hop,4.3,4,$$$,"Pubs, Gastropubs",https://www.yelp.com/biz/the-twisted-hop-christchurch-2?osq=Restaurant
the-twisted-hop-christchurch-2,The Twisted Hop,4.3,4,$$$,"Pubs, Gastropubs",https://www.yelp.com/biz/the-twisted-hop-christchurch-2?osq=Restaurant
zHk2a3tQdyldANFOeqjR1A,Amazonita,4.1,10,,Mediterranean,https://www.yelp.com/biz/amazonita-christchurch?osq=Restaurant
amazonita-christchurch,Amazonita,4.1,10,,Mediterranean,https://www.yelp.com/biz/amazonita-christchurch?osq=Restaurant
o7caz3L5WXwMpwe2xKVoUg,Portershed,5.0,3,,Cafes,https://www.yelp.com/biz/portershed-christchurch?osq=Restaurant
portershed-christchurch,Portershed,5.0,3,,Cafes,https://www.yelp.com/biz/portershed-christchurch?osq=Restaurant
k8Mb_MTwj5GwaUpvr7JYPQ,Eightgrains Dumpling,4.8,5,,Asian Fusion,https://www.yelp.com/biz/eightgrains-dumpling-christchurch?osq=Restaurant
eightgrains-dumpling-christchurch,Eightgrains Dumpling,4.8,5,,Asian Fusion,https://www.yelp.com/biz/eightgrains-dumpling-christchurch?osq=Restaurant
kud25fjWBg069KO30hRyEg,The Caffeine Laboratory,4.9,10,$$,"Cafes, Breakfast & Brunch",https://www.yelp.com/biz/the-caffeine-laboratory-christchurch-central-city?osq=Restaurant
the-caffeine-laboratory-christchurch-central-city,The Caffeine Laboratory,4.9,10,$$,"Cafes, Breakfast & Brunch",https://www.yelp.com/biz/the-caffeine-laboratory-christchurch-central-city?osq=Restaurant
RDYakuJC8b6R_BWPDAGd4g,Bacon Brothers,4.3,23,$,"Breakfast & Brunch, Beer Bar, Burgers",https://www.yelp.com/biz/bacon-brothers-christchurch?osq=Restaurant
bacon-brothers-christchurch,Bacon Brothers,4.3,23,$,"Breakfast & Brunch, Beer Bar, Burgers",https://www.yelp.com/biz/bacon-brothers-christchurch?osq=Restaurant
hUT36UQ0V1mCat9w-zNAaA,Thai Orchid Restaurant,4.5,17,$$,Thai,https://www.yelp.com/biz/thai-orchid-restaurant-christchurch?osq=Restaurant
thai-orchid-restaurant-christchurch,Thai Orchid Restaurant,4.5,17,$$,Thai,https://www.yelp.com/biz/thai-orchid-restaurant-christchurch?osq=Restaurant
CT29E7YU7tvaeul6aYM5wg,Cook’n’ With Gas,4.5,8,$$$,New Zealand,https://www.yelp.com/biz/cookn-with-gas-christchurch?osq=Restaurant
cookn-with-gas-christchurch,Cook’n’ With Gas,4.5,8,$$$,New Zealand,https://www.yelp.com/biz/cookn-with-gas-christchurch?osq=Restaurant
2TzGPmG4yBeDRocW_QERMg,Strawberry Fare,4.2,40,$$,"Desserts, Coffee & Tea, Breakfast & Brunch",https://www.yelp.com/biz/strawberry-fare-christchurch?osq=Restaurant
strawberry-fare-christchurch,Strawberry Fare,4.2,40,$$,"Desserts, Coffee & Tea, Breakfast & Brunch",https://www.yelp.com/biz/strawberry-fare-christchurch?osq=Restaurant
C7s7iDizh68vE4Kn1eh9RA,Mexico Christchurch,3.9,25,$,"Bars, Mexican",https://www.yelp.com/biz/mexico-christchurch-christchurch?osq=Restaurant
mexico-christchurch-christchurch,Mexico Christchurch,3.9,25,$,"Bars, Mexican",https://www.yelp.com/biz/mexico-christchurch-christchurch?osq=Restaurant
w1zcrXh4xlBPHf7g60CEMA,Hello Vietnam Restaurant,4.8,8,,Vietnamese,https://www.yelp.com/biz/hello-vietnam-restaurant-christchurch?osq=Restaurant
hello-vietnam-restaurant-christchurch,Hello Vietnam Restaurant,4.8,8,,Vietnamese,https://www.yelp.com/biz/hello-vietnam-restaurant-christchurch?osq=Restaurant
E8RsUmgncOG_utWhxgkm0A,Fresco Fisheries,5.0,3,,"Seafood, Fish & Chips",https://www.yelp.com/biz/fresco-fisheries-christchurch-2?osq=Restaurant
fresco-fisheries-christchurch-2,Fresco Fisheries,5.0,3,,"Seafood, Fish & Chips",https://www.yelp.com/biz/fresco-fisheries-christchurch-2?osq=Restaurant
40qFEh3nrG05hSf394eiKg,Noodle Union,5.0,1,,"Fast Food, Chinese",https://www.yelp.com/biz/noodle-union-christchurch?osq=Restaurant
noodle-union-christchurch,Noodle Union,5.0,1,,"Fast Food, Chinese",https://www.yelp.com/biz/noodle-union-christchurch?osq=Restaurant
UUyFkpQLsU8XUa-2ifN2bw,North and South Gourmet,3.9,8,,Chinese,https://www.yelp.com/biz/north-and-south-gourmet-christchurch?osq=Restaurant
north-and-south-gourmet-christchurch,North and South Gourmet,3.9,8,,Chinese,https://www.yelp.com/biz/north-and-south-gourmet-christchurch?osq=Restaurant
mdyMvYRK4Gf3XMMIdDmDSQ,Gourmet Seafoods Shirley,5.0,1,,"Seafood, Fish & Chips",https://www.yelp.com/biz/gourmet-seafoods-shirley-christchurch?osq=Restaurant
gourmet-seafoods-shirley-christchurch,Gourmet Seafoods Shirley,5.0,1,,"Seafood, Fish & Chips",https://www.yelp.com/biz/gourmet-seafoods-shirley-christchurch?osq=Restaurant
TAA14DpgRjehtSdK6L0oxA,CHILLIKIWI,5.0,2,,Thai,https://www.yelp.com/biz/chillikiwi-christchurch?osq=Restaurant
chillikiwi-christchurch,CHILLIKIWI,5.0,2,,Thai,https://www.yelp.com/biz/chillikiwi-christchurch?osq=Restaurant
YT4E4SPXDEgV9s3T8U9OXw,Chillingworth Road,5.0,5,$$$$,"Bars, Bistros, New Zealand",https://www.yelp.com/biz/chillingworth-road-christchurch?osq=Restaurant
chillingworth-road-christchurch,Chillingworth Road,5.0,5,$$$$,"Bars, Bistros, New Zealand",https://www.yelp.com/biz/chillingworth-road-christchurch?osq=Restaurant
734sYfNR8ouVJ13isdXRkg,Mexicano’s,4.1,33,$$,"Cocktail Bars, Mexican, Tapas Bars",https://www.yelp.com/biz/mexicanos-christchurch?osq=Restaurant
mexicanos-christchurch,Mexicano’s,4.1,33,$$,"Cocktail Bars, Mexican, Tapas Bars",https://www.yelp.com/biz/mexicanos-christchurch?osq=Restaurant
GANqQ56MdSx0OM4I_F6xqQ,Styx and Stone,3.8,4,$$,"Pubs, New Zealand",https://www.yelp.com/biz/styx-and-stone-christchurch?osq=Restaurant
styx-and-stone-christchurch,Styx and Stone,3.8,4,$$,"Pubs, New Zealand",https://www.yelp.com/biz/styx-and-stone-christchurch?osq=Restaurant
9XkEpUEa9xipNEMEpXYuAQ,The Afghan Restaurant,5.0,2,,"Afghan, Middle Eastern",https://www.yelp.com/biz/the-afghan-restaurant-christchurch?osq=Restaurant
the-afghan-restaurant-christchurch,The Afghan Restaurant,5.0,2,,"Afghan, Middle Eastern",https://www.yelp.com/biz/the-afghan-restaurant-christchurch?osq=Restaurant
5Z3xtFTz93hTdv9PlnWhCw,Boo Radley’s Food & Liquor,4.3,11,$$$,"Bars, New Zealand, Music Venues",https://www.yelp.com/biz/boo-radleys-food-and-liquor-christchurch?osq=Restaurant
boo-radleys-food-and-liquor-christchurch,Boo Radley’s Food & Liquor,4.3,11,$$$,"Bars, New Zealand, Music Venues",https://www.yelp.com/biz/boo-radleys-food-and-liquor-christchurch?osq=Restaurant
x6l_qG-dtXEPCq5PMOU7ww,The Watershed,4.0,1,$,Gastropubs,https://www.yelp.com/biz/the-watershed-christchurch?osq=Restaurant
the-watershed-christchurch,The Watershed,4.0,1,$,Gastropubs,https://www.yelp.com/biz/the-watershed-christchurch?osq=Restaurant
GAjVnH5R1WaQ9vwd0HZB5g,Madam Woo Christchurch,4.0,1,,"Malaysian, Cocktail Bars, Asian Fusion",https://www.yelp.com/biz/madam-woo-christchurch-christchurch?osq=Restaurant
madam-woo-christchurch-christchurch,Madam Woo Christchurch,4.0,1,,"Malaysian, Cocktail Bars, Asian Fusion",https://www.yelp.com/biz/madam-woo-christchurch-christchurch?osq=Restaurant
0oOnutR7ZbHfdihaxc_JCw,Little Taipei,2.7,3,,Taiwanese,https://www.yelp.com/biz/little-taipei-christchurch?osq=Restaurant
little-taipei-christchurch,Little Taipei,2.7,3,,Taiwanese,https://www.yelp.com/biz/little-taipei-christchurch?osq=Restaurant
KP60RGXHA_HHNNKugiISMw,Lone Star Spitfire,3.6,5,,Restaurants,https://www.yelp.com/biz/lone-star-spitfire-christchurch?osq=Restaurant
lone-star-spitfire-christchurch,Lone Star Spitfire,3.6,5,,Restaurants,https://www.yelp.com/biz/lone-star-spitfire-christchurch?osq=Restaurant
Do7ayiKlaaYwppPZ3CRYWw,Pot Sticker Dumpling Bar,3.9,12,$,Dumplings,https://www.yelp.com/biz/pot-sticker-dumpling-bar-christchurch?osq=Restaurant
pot-sticker-dumpling-bar-christchurch,Pot Sticker Dumpling Bar,3.9,12,$,Dumplings,https://www.yelp.com/biz/pot-sticker-dumpling-bar-christchurch?osq=Restaurant
uQIitI1Zd4Q7PT2z4Oj8rg,Black Betty,4.2,44,$$,"Coffee & Tea, Breakfast & Brunch",https://www.yelp.com/biz/black-betty-christchurch?osq=Restaurant
black-betty-christchurch,Black Betty,4.2,44,$$,"Coffee & Tea, Breakfast & Brunch",https://www.yelp.com/biz/black-betty-christchurch?osq=Restaurant
93shri_Gtjwcex0hbo1B5Q,Hello Sunday,4.6,11,$$,Cafes,https://www.yelp.com/biz/hello-sunday-christchurch?osq=Restaurant
hello-sunday-christchurch,Hello Sunday,4.6,11,$$,Cafes,https://www.yelp.com/biz/hello-sunday-christchurch?osq=Restaurant
CQyR-wGThQH_iJQEWRR4KA,Mumbaiwala,4.5,25,$$,Indian,https://www.yelp.com/biz/mumbaiwala-christchurch?osq=Restaurant
mumbaiwala-christchurch,Mumbaiwala,4.5,25,$$,Indian,https://www.yelp.com/biz/mumbaiwala-christchurch?osq=Restaurant
qF1gfwEOLyZ_Rd79p5V-tw,The Pedal Pusher,3.4,5,$$$,"Burgers, Modern European, Gastropubs",https://www.yelp.com/biz/the-pedal-pusher-christchurch?osq=Restaurant
the-pedal-pusher-christchurch,The Pedal Pusher,3.4,5,$$$,"Burgers, Modern European, Gastropubs",https://www.yelp.com/biz/the-pedal-pusher-christchurch?osq=Restaurant
OLJuq1r91YP4DCbdeOlZ2w,Dux Central,3.8,4,$$,"Bars, New Zealand",https://www.yelp.com/biz/dux-central-christchurch?osq=Restaurant
dux-central-christchurch,Dux Central,3.8,4,$$,"Bars, New Zealand",https://www.yelp.com/biz/dux-central-christchurch?osq=Restaurant
