place_id,data_id,title,address,lat,lon,type,rating,reviews_count,url,search_query,start_offset,serpapi_search_id,unique_key
ChIJgyJsq7EgMm0R_pb7XKg45Fc,0x6d3220b1ab6c2283:0x57e438a85cfb96fe,Meshino Cafe,"75 Rutland Street, St Albans, Christchurch 8014, New Zealand",-43.5062582,172.6284231,Cafe,4.3,606.0,,"cafes in Christchurch, New Zealand",80,691506172efef85c75b93947,ChIJgyJsq7EgMm0R_pb7XKg45Fc
ChIJlSfVfHuKMW0ROER8I9j69e8,0x6d318a7b7cd52795:0xeff5fad8237c4438,Morrell and Co.,"280 Lincoln Road, Addington, Christchurch 8024, New Zealand",-43.5444247,172.61070189999998,Bar & grill,4.2,606.0,,"bars in Christchurch, New Zealand",60,6915062dc4f20f5a23c02103,ChIJlSfVfHuKMW0ROER8I9j69e8
ChIJq1mCmgeJMW0Ri8ejc_9Orv8,0x6d3189079a8259ab:0xffae4eff73a3c78b,Domino's Pizza Shirley,"204 Hills Road, Edgeware, Christchurch 8013, New Zealand",-43.508728999999995,172.6521146,Pizza restaurant,4.5,600.0,,"takeaways in Christchurch, New Zealand",100,6915064abd1731b09aa0da67,ChIJq1mCmgeJMW0Ri8ejc_9Orv8
ChIJ92tBUw-KMW0RMs7DAThkMqo,0x6d318a0f53416bf7:0xaa32643801c3ce32,Bombay Butler Sydenham,"300 Colombo Street, Sydenham, Christchurch 8023, New Zealand",-43.5490716,172.6371316,Indian restaurant,4.5,600.0,,"indian restaurant in Christchurch, New Zealand",0,691506dbe171b90397659fc5,ChIJ92tBUw-KMW0RMs7DAThkMqo
ChIJYWVLFNgpMm0RL-0KfoFQ3KE,0x6d3229d8144b6561:0xa1dc50817e0aed2f,Miss Peppercorn 花椒小姐,"32 Nayland Street, Sumner, Christchurch 8081, New Zealand",-43.5697069,172.75914899999998,Sichuan restaurant,4.3,594.0,,"asian restaurant in Christchurch, New Zealand",100,691506a6bdfe49c1e9237faa,ChIJYWVLFNgpMm0RL-0KfoFQ3KE
ChIJBfMQuV6LMW0RQqHtysl539g,0x6d318b5eb910f305:0xd8df79c9caeda142,29 Sweets (vegan vegetarian Indian restaurant),"5A Pilgrim Place, Sydenham, Christchurch 8011, New Zealand",-43.540796,172.6393261,Restaurant,4.6,594.0,,"takeaways in Christchurch, New Zealand",40,6915063ffdfbabd7c21003cf,ChIJBfMQuV6LMW0RQqHtysl539g
ChIJ8f-H9bCLMW0ROg3CEQ_qO1o,0x6d318bb0f587fff1:0x5a3bea0f11c20d3a,Miro,"176 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5302825,172.63429399999998,Restaurant,4.6,591.0,,"food in Christchurch, New Zealand",20,6915065332f11d73f8fd5e65,ChIJ8f-H9bCLMW0ROg3CEQ_qO1o
ChIJnbQcXxiKMW0R3j8-Q9zLMhw,0x6d318a185f1cb49d:0x1c32cbdc433e3fde,Lemon Tree Cafe & Ethiopian Cuisine,"234 Saint Asaph Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5365281,172.64017289999998,Cafe,4.5,585.0,,"cafes in Christchurch, New Zealand",20,6915060c231ffe5bb755510e,ChIJnbQcXxiKMW0R3j8-Q9zLMhw
ChIJQTwDVjaKMW0RdyCFMZ0rMeQ,0x6d318a3656033c41:0xe4312b9d31852077,Vic's Cafe,"132 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.5220468,172.6292416,Cafe,4.5,585.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJQTwDVjaKMW0RdyCFMZ0rMeQ
ChIJgzmwAyeKMW0R7V2pRd3ECg0,0x6d318a2703b03983:0xd0ac4dd45a95ded,Beat Street Cafe,"324 Barbadoes Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.528608399999996,172.6458068,Cafe,4.5,584.0,,"cafes in Christchurch, New Zealand",20,6915060c231ffe5bb755510e,ChIJgzmwAyeKMW0R7V2pRd3ECg0
ChIJmYQ-ANOLMW0RqmdjaqKSBvQ,0x6d318bd3003e8499:0xf40692a26a6367aa,Dosa Kitchen,"Riverside Market 96 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.533783,172.6340579,Indian restaurant,4.7,584.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJmYQ-ANOLMW0RqmdjaqKSBvQ
ChIJ-xKFcWmLMW0RGCTIAma6wqU,0x6d318b69718512fb:0xa5c2ba6602c82418,Domino's Pizza Bishopdale,"Shop 4/333 Harewood Road, Bishopdale, Christchurch 8053, New Zealand",-43.488375999999995,172.5864763,Pizza restaurant,3.8,584.0,,"pizza in Christchurch, New Zealand",40,6915067e3882c5fdfb13de11,ChIJ-xKFcWmLMW0RGCTIAma6wqU
ChIJ722CW7WLMW0RLFmXXvEjBfM,0x6d318bb55b826def:0xf30523f15e97592c,Belle (cafe & micro roastery),"168 Armagh Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.528872899999996,172.6385876,Cafe,4.7,582.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJ722CW7WLMW0RLFmXXvEjBfM
ChIJNeR2qx6KMW0RpEdCD-4OEiQ,0x6d318a1eab76e435:0x24120eee0f4247a4,The Monday Room,"161 High Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5358436,172.6415031,Restaurant,4.7,578.0,,"food in Christchurch, New Zealand",0,6915064e3d34ddbd65a62c9a,ChIJNeR2qx6KMW0RpEdCD-4OEiQ
ChIJxwJdrTyKMW0R4fiGKQ8YFNA,0x6d318a3cad5d02c7:0xd014180f2986f8e1,Bailies Bar,"1066 Colombo Street, St Albans, Christchurch 8014, New Zealand",-43.5137518,172.6367597,Bar,4.4,578.0,,"bars in Christchurch, New Zealand",40,6915062750d43e018eff46ef,ChIJxwJdrTyKMW0R4fiGKQ8YFNA
ChIJo1ZQBLshMm0RN6iO0Jy1Sdk,0x6d3221bb045056a3:0xd949b59cd08ea837,Hoi An House,"265 Halswell Road, Halswell, Christchurch 8025, New Zealand",-43.5742572,172.5706614,Thai restaurant,4.5,575.0,,"thai restaurant in Christchurch, New Zealand",20,691506ae4707f16394f2337e,ChIJo1ZQBLshMm0RN6iO0Jy1Sdk
ChIJUdEsSuqIMW0ReSA3hrfSk60,0x6d3188ea4a2cd151:0xad93d2b786372079,The Bower,"487 New Brighton Road, New Brighton, Christchurch 8083, New Zealand",-43.5033379,172.7090831,Bar,4.2,571.0,,"bars in Christchurch, New Zealand",80,691506303047f3057eaf98e1,ChIJUdEsSuqIMW0ReSA3hrfSk60
ChIJa7cUlieIMW0RDPHBXvp3kko,0x6d3188279614b76b:0x4a9277fa5ec1f10c,ten27,"1027 Ferry Road, Ferrymead, Christchurch 8023, New Zealand",-43.557508299999995,172.7040213,Cafe,4.3,570.0,,"cafes in Christchurch, New Zealand",100,6915061b95e0b3fd752acb14,ChIJa7cUlieIMW0RDPHBXvp3kko
ChIJxwaBgPOKMW0R5tuJ-HFzs1E,0x6d318af3808106c7:0x51b37371f889dbe6,Benson Chinese Restaurant,"113 Riccarton Road, Riccarton, Christchurch 8041, New Zealand",-43.5298932,172.59976,Chinese restaurant,4.3,565.0,,"asian restaurant in Christchurch, New Zealand",20,69150695f607a95a8672a478,ChIJxwaBgPOKMW0R5tuJ-HFzs1E
ChIJQdP8tAMgMm0Rl20d_Bp6KZA,0x6d322003b4fcd341:0x90297a1afc1d6d97,Jolly Seafood Restaurant,"1/187 Wigram Road, Halswell, Christchurch 8025, New Zealand",-43.5553685,172.5646863,Chinese restaurant,4.0,564.0,,"asian restaurant in Christchurch, New Zealand",60,6915069da39c2843984749b8,ChIJQdP8tAMgMm0Rl20d_Bp6KZA
ChIJ01SLHTqKMW0RKPTXKepNnnY,0x6d318a3a1d8b54d3:0x769e4dea29d7f428,Kum Pun Thai Restaurant,"73 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.525774999999996,172.63214159999998,Thai restaurant,4.5,561.0,,"food in Christchurch, New Zealand",40,69150657f7ae8d134c3621bd,ChIJ01SLHTqKMW0RKPTXKepNnnY
ChIJB_il05uIMW0R0ov6ETwNBEw,0x6d31889bd3a5f807:0x4c040d3c11fa8bd2,Domino's Pizza New Brighton,"185 Shaw Avenue, New Brighton, Christchurch 8083, New Zealand",-43.5074458,172.7267097,Pizza restaurant,3.6,560.0,,"pizza in Christchurch, New Zealand",40,6915067e3882c5fdfb13de11,ChIJB_il05uIMW0R0ov6ETwNBEw
ChIJy0RhpR6LMW0RAWtTycZo78I,0x6d318b1ea56144cb:0xc2ef68c6c9536b01,Zodiac Bar,"134 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5325439,172.6340576,Restaurant,4.6,559.0,,"food in Christchurch, New Zealand",40,69150657f7ae8d134c3621bd,ChIJy0RhpR6LMW0RAWtTycZo78I
ChIJhzpkv1v1MW0R8mehSXao5X4,0x6d31f55bbf643a87:0x7ee5a87649a167f2,Cameron Japanese Family Restaurant,"208C Main South Road, Hornby, Christchurch 8042, New Zealand",-43.542285199999995,172.54731579999998,Japanese restaurant,4.7,559.0,,"asian restaurant in Christchurch, New Zealand",40,69150698f607a9a8127ccb08,ChIJhzpkv1v1MW0R8mehSXao5X4
ChIJP8RSu2InMm0RZ983mFit1dM,0x6d322762bb52c43f:0xd3d5ad589837df67,Mitchelli's Cafe Rinato,"The Tannery, 3 Garlands Road, Woolston, Christchurch 8023, New Zealand",-43.5578193,172.6800436,Cafe,4.5,559.0,,"cafes in Christchurch, New Zealand",20,6915060c231ffe5bb755510e,ChIJP8RSu2InMm0RZ983mFit1dM
ChIJabk5OJwgMm0Rxll9HfRaGh0,0x6d32209c3839b969:0x1d1a5af41d7d59c6,Cafe Mosaic,"Barrington Mall 21/256 Barrington Street, Spreydon, Christchurch 8024, New Zealand",-43.5558534,172.6201219,Cafe,4.4,557.0,,"cafes in Christchurch, New Zealand",80,691506172efef85c75b93947,ChIJabk5OJwgMm0Rxll9HfRaGh0
ChIJWd8nasCLMW0RQykH_V7x2Mg,0x6d318bc06a27df59:0xc8d8f15efd072943,You Hanoi Me,"123 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.523666899999995,172.62966419999998,Vietnamese restaurant,4.4,555.0,,"asian restaurant in Christchurch, New Zealand",60,6915069da39c2843984749b8,ChIJWd8nasCLMW0RQykH_V7x2Mg
ChIJ41UtyRiKMW0RDPdY21m8oV0,0x6d318a18c92d55e3:0x5da1bc59db58f70c,ChiChi Kitchen,"270St Asaph St, CBD, Christchurch 8011, New Zealand",-43.5365835,172.6420736,Italian restaurant,4.7,549.0,,"thai restaurant in Christchurch, New Zealand",80,691506ba0676dc85e64103b2,ChIJ41UtyRiKMW0RDPdY21m8oV0
ChIJu-_hNBOKMW0REJMGHXaaYHQ,0x6d318a1334e1efbb:0x74609a761d069310,Mugen Sushi (Moorhouse),"136 Moorhouse Avenue, Addington, Christchurch 8011, New Zealand",-43.5403806,172.62647339999998,Japanese restaurant,4.6,547.0,,"japanese restaurant in Christchurch, New Zealand",0,691506c373d224b8f8a86b78,ChIJu-_hNBOKMW0REJMGHXaaYHQ
ChIJ6StWnxeKMW0RlALBmnQ38kA,0x6d318a179f562be9:0x40f237749ac10294,A Rolling Stone,"579 Colombo Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5368937,172.6362255,Bar,4.6,542.0,,"bars in Christchurch, New Zealand",40,6915062750d43e018eff46ef,ChIJ6StWnxeKMW0RlALBmnQ38kA
ChIJywYLQjmKMW0RO3djVKMUwV4,0x6d318a39420b06cb:0x5ec114a35463773b,BASE Woodfired Pizza - Little High,"255 Saint Asaph Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.535773,172.6407846,Pizza restaurant,4.4,542.0,,"pizza in Christchurch, New Zealand",0,69150675079a2bbb4a1e2be0,ChIJywYLQjmKMW0RO3djVKMUwV4
ChIJyZg6zieKMW0RqyuZKJj938Y,0x6d318a27ce3a98c9:0xc6dffd9828992bab,Boteco Cafe & Restaurant,"Unit E/237 Kilmore Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.526427,172.6461052,Restaurant,4.6,541.0,,"restaurants in Christchurch, New Zealand",60,691504c127133264efad5ce1,ChIJyZg6zieKMW0RqyuZKJj938Y
ChIJLWTn6fOLMW0RYrS8pRxjYRA,0x6d318bf3e9e7642d:0x1061631ca5bcb462,Delilah,"122 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5330314,172.63395699999998,Bar,4.5,540.0,,"bars in Christchurch, New Zealand",60,6915062dc4f20f5a23c02103,ChIJLWTn6fOLMW0RYrS8pRxjYRA
ChIJ6_qNUBaLMW0RejTfONaiTi4,0x6d318b16508dfaeb:0x2e4ea2d638df347a,Pizza Hut,"261 Greers Road, Bryndwr, Christchurch 8053, New Zealand",-43.4998389,172.5858096,Pizza restaurant,3.6,538.0,,"pizza in Christchurch, New Zealand",40,6915067e3882c5fdfb13de11,ChIJ6_qNUBaLMW0RejTfONaiTi4
ChIJZ788vNmLMW0RqjLxjiiCQxA,0x6d318bd9bc3cbf67:0x104382288ef132aa,Mr. Brightside Rooftop Bar,"level 4/152 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5316347,172.6340849,Restaurant,4.5,536.0,,"thai restaurant in Christchurch, New Zealand",100,691506be32f11d5f72b1286e,ChIJZ788vNmLMW0RqjLxjiiCQxA
ChIJHZARwm2KMW0Rc5toVi7SNJ8,0x6d318a6dc211901d:0x9f34d22e56689b73,Oddfellows Cafe,"5 Disraeli Street, Addington, Christchurch 8024, New Zealand",-43.542048799999996,172.6222707,Coffee shop,4.6,528.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJHZARwm2KMW0Rc5toVi7SNJ8
ChIJe6C27z6KMW0RRgcgOSuDMSE,0x6d318a3eefb6a07b:0x2131832b39200746,Zen Sushi & Dumplings,"301 Montreal Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.5313933,172.6303887,Takeout Restaurant,4.6,527.0,,"takeaways in Christchurch, New Zealand",100,6915064abd1731b09aa0da67,ChIJe6C27z6KMW0RRgcgOSuDMSE
ChIJV9g3CSr1MW0RgbYbkTb5dTM,0x6d31f52a0937d857:0x3375f936911bb681,Merrin Street Brewery Bar,"Avonhead Mall Shop 4/5/210 Withells Road, Avonhead, Christchurch 8446, New Zealand",-43.5106423,172.5574393,Gastropub,4.4,526.0,,"bars in Christchurch, New Zealand",40,6915062750d43e018eff46ef,ChIJV9g3CSr1MW0RgbYbkTb5dTM
ChIJDds4aCOKMW0R_AmTIyzDDS0,0x6d318a236838db0d:0x2d0dc32c239309fc,Sakimoto Japanese Bistro,"119 Worcester Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5304195,172.6390073,Japanese restaurant,4.6,522.0,,"thai restaurant in Christchurch, New Zealand",60,691506b6e827077c25cdeab0,ChIJDds4aCOKMW0R_AmTIyzDDS0
ChIJ04YcsvWKMW0R0ibjdhRno3M,0x6d318af5b21c86d3:0x73a3671476e326d2,The Craic Irish Bar,"84 Riccarton Road, Riccarton, Christchurch 8011, New Zealand",-43.529446899999996,172.6025746,Irish pub,4.0,521.0,,"bars in Christchurch, New Zealand",0,6915061fcc56d3342f0925f9,ChIJ04YcsvWKMW0R0ibjdhRno3M
ChIJg5hG33kgMm0RPqnlH-No5x8,0x6d322079df469883:0x1fe768e31fe5a93e,Hoon Hay Thai Restaurant,"9 Coppell Place, Hillmorton, Christchurch 8025, New Zealand",-43.554474,172.5943666,Thai restaurant,4.6,514.0,,"asian restaurant in Christchurch, New Zealand",40,69150698f607a9a8127ccb08,ChIJg5hG33kgMm0RPqnlH-No5x8
ChIJJQFX5DmKMW0RRITjtvHb_Ek,0x6d318a39e4570125:0x49fcdbf1b6e38444,Black & White Coffee Cartel,"83 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.5253455,172.6313894,Cafe,4.4,514.0,,"cafes in Christchurch, New Zealand",20,6915060c231ffe5bb755510e,ChIJJQFX5DmKMW0RRITjtvHb_Ek
ChIJS9eZVjyKMW0RnxoSwjIgnYg,0x6d318a3c5699d74b:0x889d2032c2121a9f,Micky Finn's,"85A Hereford Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5319192,172.63466069999998,Irish pub,4.2,514.0,,"bars in Christchurch, New Zealand",20,6915062371577f928e831715,ChIJS9eZVjyKMW0RnxoSwjIgnYg
ChIJdbAbXZGLMW0RNVJ2wmA_78Y,0x6d318b915d1bb075:0xc6ef3f60c2765235,The Goldfinch,"145 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.522901499999996,172.62895029999999,Restaurant,4.8,513.0,,"restaurants in Christchurch, New Zealand",0,691504b4f5c2f87c4863c1f7,ChIJdbAbXZGLMW0RNVJ2wmA_78Y
ChIJGQEiCJX0MW0RXs8kZk2LAFA,0x6d31f49508220119:0x50008b4d6624cf5e,5 Star,"250 Clyde Road, Bryndwr, Christchurch 8041, New Zealand",-43.509789399999995,172.5898987,Vietnamese restaurant,4.4,509.0,,"thai restaurant in Christchurch, New Zealand",40,691506b24707f16394f23381,ChIJGQEiCJX0MW0RXs8kZk2LAFA
ChIJX_iE2z2KMW0RX90JzxfBNzI,0x6d318a3ddb84f85f:0x3237c117cf09dd5f,Westend Stories,"93C Cambridge Terrace, Christchurch Central City, Christchurch 8013, New Zealand",-43.5329391,172.632318,Cafe,4.5,507.0,,"thai restaurant in Christchurch, New Zealand",100,691506be32f11d5f72b1286e,ChIJX_iE2z2KMW0RX90JzxfBNzI
ChIJm9vLJySKMW0RV-hQHPnbyWU,0x6d318a2427cbdb9b:0x65c9dbf91c50e857,Table at Monks Coffee and Eatery,"282 Madras Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.528618699999996,172.64281079999998,Cafe,4.6,506.0,,"food in Christchurch, New Zealand",80,6915065f23df78c9da77a141,ChIJm9vLJySKMW0RV-hQHPnbyWU
ChIJl_o6E6WLMW0RFmRUTYJNLdM,0x6d318ba5133afa97:0xd32d4d824d546416,Casa Nostra Italian Kitchen,"2 Waterman Place, Ferrymead, Christchurch 8023, New Zealand",-43.5560173,172.6980376,Italian restaurant,4.4,501.0,,"pizza in Christchurch, New Zealand",40,6915067e3882c5fdfb13de11,ChIJl_o6E6WLMW0RFmRUTYJNLdM
ChIJb36fz4KLMW0RBdtXPEL9zcA,0x6d318b82cf9f7e6f:0xc0cdfd423c57db05,Earl,"128 Lichfield Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5343465,172.6404547,Restaurant,4.6,497.0,,"food in Christchurch, New Zealand",20,6915065332f11d73f8fd5e65,ChIJb36fz4KLMW0RBdtXPEL9zcA
ChIJn_OUjdyKMW0RCMXXFdLjfZg,0x6d318adc8d94f39f:0x987de3d215d7c508,LB & Co,"118 Creyke Road, Ilam, Christchurch 8041, New Zealand",-43.5195368,172.579177,Cafe,4.3,495.0,,"cafes in Christchurch, New Zealand",80,691506172efef85c75b93947,ChIJn_OUjdyKMW0RCMXXFdLjfZg
ChIJ-zvZccf0MW0R0IJMWE_QzbA,0x6d31f4c771d93bfb:0xb0cdd04f584c82d0,Little India Spitfire,"Spitfire Square 544 Memorial Avenue, Christchurch Airport, Christchurch 8053, New Zealand",-43.490640299999995,172.54827989999998,Indian restaurant,4.3,494.0,,"indian restaurant in Christchurch, New Zealand",40,691506e34707f16394f233ab,ChIJ-zvZccf0MW0R0IJMWE_QzbA
ChIJV2t8GVyKMW0RrQEH47EKFKk,0x6d318a5c197c6b57:0xa9140ab1e30701ad,Arjee Bhajee,"13 Riccarton Road, Riccarton, Christchurch 8011, New Zealand",-43.5289952,172.6109263,Indian restaurant,4.2,493.0,,"indian restaurant in Christchurch, New Zealand",20,691506ded355cc0ce67956bb,ChIJV2t8GVyKMW0RrQEH47EKFKk
ChIJSY9WE2CKMW0R7lXY1x79-wY,0x6d318a6013568f49:0x6fbfd1ed7d855ee,Red Bowl Chinese Restaurant,"57 Mandeville Street, Riccarton, Christchurch 8011, New Zealand",-43.5336806,172.60638649999999,Chinese restaurant,4.1,493.0,,"asian restaurant in Christchurch, New Zealand",20,69150695f607a95a8672a478,ChIJSY9WE2CKMW0R7lXY1x79-wY
ChIJ3zrzY371MW0RTwSYbYKyrQ4,0x6d31f57e63f33adf:0xeadb2826d98044f,Domino's Pizza Hornby,"Cnr Main South Road, Goulding Avenue, Islington, & 8042, New Zealand",-43.544367799999996,172.5230516,Pizza restaurant,3.6,485.0,,"pizza in Christchurch, New Zealand",60,691506836838635dfd25d5d7,ChIJ3zrzY371MW0RTwSYbYKyrQ4
ChIJsbbhsXuLMW0RxDf-hSK4Sgo,0x6d318b7bb1e1b6b1:0xa4ab82285fe37c4,Bohemian Bakery Cafe,"255 Saint Asaph Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5361748,172.6417989,Cafe,4.6,479.0,,"cafes in Christchurch, New Zealand",60,69150613e171b9427773c269,ChIJsbbhsXuLMW0RxDf-hSK4Sgo
ChIJgQZqdriKMW0R05B8Jmgjutc,0x6d318ab8766a0681:0xd7ba2368267c90d3,Coriander's Bush Inn,"BUSH INN CENTER 364 Riccarton Road, Upper Riccarton, Christchurch 8041, New Zealand",-43.530827599999995,172.5744637,Indian restaurant,4.1,477.0,,"indian restaurant in Christchurch, New Zealand",20,691506ded355cc0ce67956bb,ChIJgQZqdriKMW0R05B8Jmgjutc
ChIJbwe28GyKMW0RcT4P2YOnKDc,0x6d318a6cf0b6076f:0x3728a783d90f3e71,Sugarhorse Bar & Eatery | Function Venue,"100 Moorhouse Avenue, Addington, Christchurch 8011, New Zealand",-43.5404674,172.6243668,Bar,4.2,475.0,,"bars in Christchurch, New Zealand",100,6915063471b49242e9c23e75,ChIJbwe28GyKMW0RcT4P2YOnKDc
ChIJueaEb2WKMW0Rgo0NFIIUlZg,0x6d318a656f84e6b9:0x98951482140d8d82,Retropolitan Social,"255 Saint Asaph Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5359884,172.64063579999998,Bar,4.4,474.0,,"bars in Christchurch, New Zealand",40,6915062750d43e018eff46ef,ChIJueaEb2WKMW0Rgo0NFIIUlZg
ChIJwf4VuKGLMW0REeG-4zTExAI,0x6d318ba1b815fec1:0x2c4c434e3bee111,Rose and Thistle,"24 Main North Road, Papanui, Christchurch 8053, New Zealand",-43.495643099999995,172.6087389,Bar,4.2,473.0,,"bars in Christchurch, New Zealand",40,6915062750d43e018eff46ef,ChIJwf4VuKGLMW0REeG-4zTExAI
ChIJqXEip3-MMW0Rzzh6X2pwlS0,0x6d318c7fa72271a9:0x2d95706a5f7a38cf,Cosy Cafe,"150 Cavendish Road, Casebrook, Christchurch 8051, New Zealand",-43.4738626,172.6076798,Cafe,4.4,473.0,,"cafes in Christchurch, New Zealand",40,69150610970121a490c92d85,ChIJqXEip3-MMW0Rzzh6X2pwlS0
ChIJAyeuoPOKMW0RqPytaFa_KpM,0x6d318af3a0ae2703:0x932abf5668adfca8,Khmer Satay Noodle House,"128 Riccarton Road, Riccarton, Christchurch 8041, New Zealand",-43.5297694,172.5982799,Restaurant,4.3,463.0,,"asian restaurant in Christchurch, New Zealand",80,691506a2e171b9ed2daa3bc1,ChIJAyeuoPOKMW0RqPytaFa_KpM
ChIJSyLqvj6KMW0RmDcByhUnjYY,0x6d318a3ebeea224b:0x868d2715ca013798,The Thirsty Peacock,"312 Montreal Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.530749899999996,172.63103569999998,Restaurant,4.3,463.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJSyLqvj6KMW0RmDcByhUnjYY
ChIJ65UJ0cKLMW0RhO0WtQERtZw,0x6d318bc2d10995eb:0x9cb51101b516ed84,Chicking Colombo,"303 Colombo Street, Sydenham, Christchurch 8023, New Zealand",-43.5493887,172.6363548,Fast food restaurant,4.1,459.0,,"takeaways in Christchurch, New Zealand",80,691506465abea5a24bf14952,ChIJ65UJ0cKLMW0RhO0WtQERtZw
ChIJ7YwFAPWKMW0RnvvtlWtBci4,0x6d318af500058ced:0x2e72416b95edfb9e,Saigon Star,"City, 184 Clarence Street, Riccarton, Christchurch 8011, New Zealand",-43.530330299999996,172.6024304,Vietnamese restaurant,4.3,456.0,,"thai restaurant in Christchurch, New Zealand",100,691506be32f11d5f72b1286e,ChIJ7YwFAPWKMW0RnvvtlWtBci4
ChIJbziCB2EnMm0Rv3TL2mnFheQ,0x6d3227610782386f:0xe485c569dacb74bf,INSITU Cafe Christchurch,"239 Opawa Road, Hillsborough, Christchurch 8022, New Zealand",-43.558595499999996,172.6733739,Cafe,4.5,451.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJbziCB2EnMm0Rv3TL2mnFheQ
ChIJwYxZ1uqKMW0RHkpxF3djVZI,0x6d318aead6598cc1:0x9255637717714a1e,Welcome Chinese Vegetarian Cafe,"2 Wharenui Road, Upper Riccarton, Christchurch 8041, New Zealand",-43.531061,172.586037,Vegetarian restaurant,4.8,450.0,,"takeaways in Christchurch, New Zealand",100,6915064abd1731b09aa0da67,ChIJwYxZ1uqKMW0RHkpxF3djVZI
ChIJS-l8XbCLMW0RGQ2qjgC3VpE,0x6d318bb05d7ce94b:0x9156b7008eaa0d19,Dimitris Greek Food Riverside,"96 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5339655,172.63373969999998,Greek restaurant,4.6,450.0,,"takeaways in Christchurch, New Zealand",80,691506465abea5a24bf14952,ChIJS-l8XbCLMW0RGQ2qjgC3VpE
ChIJP8C78yOKMW0RLpZxF1c_nfk,0x6d318a23f3bbc03f:0xf99d3f571771962e,The Bicycle Thief Restaurant,"12 Vernon Drive, Lincoln, Christchurch 8025, New Zealand",-43.6429808,172.4748631,Italian restaurant,4.5,446.0,,"pizza in Christchurch, New Zealand",80,69150688badf0b9684a153d2,ChIJP8C78yOKMW0RLpZxF1c_nfk
ChIJQaWUGLiKMW0RslLIyqFRDH4,0x6d318ab81894a541:0x7e0c51a1cac852b2,Yummy Chinese Cuisine 佳香味,"380 Riccarton Road, Upper Riccarton, Christchurch 8041, New Zealand",-43.5312805,172.57308949999998,Chinese restaurant,4.4,441.0,,"asian restaurant in Christchurch, New Zealand",40,69150698f607a9a8127ccb08,ChIJQaWUGLiKMW0RslLIyqFRDH4
ChIJbYPITDyKMW0Rb6vD4NKqxyc,0x6d318a3c4cc8836d:0x27c7aad2e0c3ab6f,Kong,"76 Hereford Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.532328199999995,172.6340158,Cocktail bar,4.4,440.0,,"bars in Christchurch, New Zealand",60,6915062dc4f20f5a23c02103,ChIJbYPITDyKMW0Rb6vD4NKqxyc
ChIJ3VJkiLOLMW0R5xpoNu00lCU,0x6d318bb3886452dd:0x259434ed36681ae7,Brigittes Merivale,"209 Papanui Road, Merivale, Christchurch 8014, New Zealand",-43.5116582,172.62110199999998,Cafe,4.5,438.0,,"cafes in Christchurch, New Zealand",80,691506172efef85c75b93947,ChIJ3VJkiLOLMW0R5xpoNu00lCU
ChIJQ-aImSmIMW0RJ1JGDzwzUbs,0x6d3188299988e643:0xbb51333c0f465227,Tony's Teppan Yaki Japanese Restaurant,"2 Waterman Place, Woolston, Christchurch 8023, New Zealand",-43.55629,172.6983814,Japanese restaurant,4.3,437.0,,"japanese restaurant in Christchurch, New Zealand",20,691506c77d6e707e8fa12dac,ChIJQ-aImSmIMW0RJ1JGDzwzUbs
